Repository,File Name,Class,Start Line,End Line,Displacement,Level
tests,test_requests.py,Simple Atributte,2658,2658,1,A2
tests,test_requests.py,Simple Atributte,2690,2690,8,A2
tests,test_requests.py,Simple Atributte,2691,2691,4,A2
tests,test_requests.py,Simple Atributte,2698,2698,8,A2
tests,test_requests.py,Simple Atributte,2699,2699,4,A2
tests,test_requests.py,Simple Atributte,2708,2708,5,A2
tests,test_requests.py,Simple Atributte,2751,2751,5,A2
tests,test_requests.py,Simple Atributte,2766,2766,5,A2
tests,test_requests.py,Simple Atributte,2771,2771,5,A2
tests,test_requests.py,Simple Atributte,2807,2807,5,A2
tests,test_requests.py,Simple Atributte,3012,3012,24,A2
tests,test_requests.py,Simple Atributte,3017,3017,25,A2
tests,test_requests.py,Simple Atributte,95,95,5,A2
tests,test_requests.py,Simple Atributte,112,112,14,A2
tests,test_requests.py,Simple Atributte,116,116,13,A2
tests,test_requests.py,Simple Atributte,117,117,15,A2
tests,test_requests.py,Simple Atributte,117,117,25,A2
tests,test_requests.py,Simple Atributte,118,118,15,A2
tests,test_requests.py,Simple Atributte,122,122,14,A2
tests,test_requests.py,Simple Atributte,123,123,39,A2
tests,test_requests.py,Simple Atributte,120,120,5,A2
tests,test_requests.py,Simple Atributte,127,127,14,A2
tests,test_requests.py,Simple Atributte,125,125,5,A2
tests,test_requests.py,Simple Atributte,132,132,14,A2
tests,test_requests.py,Simple Atributte,130,130,5,A2
tests,test_requests.py,Simple Atributte,137,137,12,A2
tests,test_requests.py,Simple Atributte,138,138,35,A2
tests,test_requests.py,Simple Atributte,142,142,18,A2
tests,test_requests.py,Simple Atributte,144,144,15,A2
tests,test_requests.py,Simple Atributte,160,160,18,A2
tests,test_requests.py,Simple Atributte,161,161,15,A2
tests,test_requests.py,Simple Atributte,146,146,5,A2
tests,test_requests.py,Simple Atributte,164,164,29,A2
tests,test_requests.py,Simple Atributte,167,167,18,A2
tests,test_requests.py,Simple Atributte,168,168,18,A2
tests,test_requests.py,Simple Atributte,171,171,15,A2
tests,test_requests.py,Simple Atributte,172,172,15,A2
tests,test_requests.py,Simple Atributte,175,177,18,A2
tests,test_requests.py,Simple Atributte,178,178,15,A2
tests,test_requests.py,Simple Atributte,181,183,18,A2
tests,test_requests.py,Simple Atributte,184,184,26,A2
tests,test_requests.py,Simple Atributte,188,188,18,A2
tests,test_requests.py,Simple Atributte,189,189,15,A2
tests,test_requests.py,Simple Atributte,193,193,12,A2
tests,test_requests.py,Simple Atributte,196,196,38,A2
tests,test_requests.py,Simple Atributte,197,197,12,A2
tests,test_requests.py,Simple Atributte,198,198,12,A2
tests,test_requests.py,Simple Atributte,199,199,15,A2
tests,test_requests.py,Simple Atributte,191,191,5,A2
tests,test_requests.py,Simple Atributte,202,202,12,A2
tests,test_requests.py,Simple Atributte,203,203,12,A2
tests,test_requests.py,Simple Atributte,206,206,12,A2
tests,test_requests.py,Simple Atributte,208,208,15,A2
tests,test_requests.py,Simple Atributte,211,211,12,A2
tests,test_requests.py,Simple Atributte,212,212,15,A2
tests,test_requests.py,Simple Atributte,213,213,15,A2
tests,test_requests.py,Simple Atributte,217,217,12,A2
tests,test_requests.py,Simple Atributte,222,222,15,A2
tests,test_requests.py,Simple Atributte,223,223,15,A2
tests,test_requests.py,Simple Atributte,229,229,12,A2
tests,test_requests.py,Simple Atributte,234,234,15,A2
tests,test_requests.py,Simple Atributte,235,235,15,A2
tests,test_requests.py,Simple Atributte,251,251,12,A2
tests,test_requests.py,Simple Atributte,266,266,12,A2
tests,test_requests.py,Simple Atributte,267,267,15,A2
tests,test_requests.py,Simple Atributte,268,268,15,A2
tests,test_requests.py,Simple Atributte,269,269,15,A2
tests,test_requests.py,Simple Atributte,273,273,12,A2
tests,test_requests.py,Simple Atributte,274,274,14,A2
tests,test_requests.py,Simple Atributte,275,275,15,A2
tests,test_requests.py,Simple Atributte,276,276,15,A2
tests,test_requests.py,Simple Atributte,277,277,15,A2
tests,test_requests.py,Simple Atributte,281,281,12,A2
tests,test_requests.py,Simple Atributte,282,282,15,A2
tests,test_requests.py,Simple Atributte,283,283,15,A2
tests,test_requests.py,Simple Atributte,284,284,15,A2
tests,test_requests.py,Simple Atributte,288,288,12,A2
tests,test_requests.py,Simple Atributte,289,289,15,A2
tests,test_requests.py,Simple Atributte,290,290,15,A2
tests,test_requests.py,Simple Atributte,291,291,15,A2
tests,test_requests.py,Simple Atributte,295,295,12,A2
tests,test_requests.py,Simple Atributte,296,296,15,A2
tests,test_requests.py,Simple Atributte,297,297,15,A2
tests,test_requests.py,Simple Atributte,298,298,15,A2
tests,test_requests.py,Simple Atributte,302,302,12,A2
tests,test_requests.py,Simple Atributte,303,303,15,A2
tests,test_requests.py,Simple Atributte,304,304,15,A2
tests,test_requests.py,Simple Atributte,305,305,15,A2
tests,test_requests.py,Simple Atributte,310,310,14,A2
tests,test_requests.py,Simple Atributte,311,311,14,A2
tests,test_requests.py,Simple Atributte,312,312,15,A2
tests,test_requests.py,Simple Atributte,313,313,15,A2
tests,test_requests.py,Simple Atributte,317,317,8,A2
tests,test_requests.py,Simple Atributte,321,321,15,A2
tests,test_requests.py,Simple Atributte,327,327,14,A2
tests,test_requests.py,Simple Atributte,332,332,14,A2
tests,test_requests.py,Simple Atributte,334,334,15,A2
tests,test_requests.py,Simple Atributte,335,335,38,A2
tests,test_requests.py,Simple Atributte,338,338,15,A2
tests,test_requests.py,Simple Atributte,339,339,19,A2
tests,test_requests.py,Simple Atributte,341,341,16,A2
tests,test_requests.py,Simple Atributte,345,345,8,A2
tests,test_requests.py,Simple Atributte,349,349,15,A2
tests,test_requests.py,Simple Atributte,355,355,12,A2
tests,test_requests.py,Simple Atributte,358,358,15,A2
tests,test_requests.py,Simple Atributte,359,359,15,A2
tests,test_requests.py,Simple Atributte,364,364,12,A2
tests,test_requests.py,Simple Atributte,366,366,38,A2
tests,test_requests.py,Simple Atributte,367,367,15,A2
tests,test_requests.py,Simple Atributte,372,372,12,A2
tests,test_requests.py,Simple Atributte,375,375,15,A2
tests,test_requests.py,Simple Atributte,378,378,12,A2
tests,test_requests.py,Simple Atributte,380,380,8,A2
tests,test_requests.py,Simple Atributte,384,384,12,A2
tests,test_requests.py,Simple Atributte,385,385,8,A2
tests,test_requests.py,Simple Atributte,386,386,12,A2
tests,test_requests.py,Simple Atributte,390,390,12,A2
tests,test_requests.py,Simple Atributte,391,391,8,A2
tests,test_requests.py,Simple Atributte,393,393,8,A2
tests,test_requests.py,Simple Atributte,397,397,28,A2
tests,test_requests.py,Simple Atributte,400,400,12,A2
tests,test_requests.py,Simple Atributte,401,401,8,A2
tests,test_requests.py,Simple Atributte,405,405,12,A2
tests,test_requests.py,Simple Atributte,406,406,12,A2
tests,test_requests.py,Simple Atributte,411,411,12,A2
tests,test_requests.py,Simple Atributte,412,412,8,A2
tests,test_requests.py,Simple Atributte,413,413,12,A2
tests,test_requests.py,Simple Atributte,419,419,12,A2
tests,test_requests.py,Simple Atributte,420,420,8,A2
tests,test_requests.py,Simple Atributte,422,422,19,A2
tests,test_requests.py,Simple Atributte,425,425,13,A2
tests,test_requests.py,Simple Atributte,427,427,12,A2
tests,test_requests.py,Simple Atributte,429,429,12,A2
tests,test_requests.py,Simple Atributte,433,433,15,A2
tests,test_requests.py,Simple Atributte,436,436,13,A2
tests,test_requests.py,Simple Atributte,438,438,12,A2
tests,test_requests.py,Simple Atributte,439,439,12,A2
tests,test_requests.py,Simple Atributte,450,450,12,A2
tests,test_requests.py,Simple Atributte,454,454,14,A2
tests,test_requests.py,Simple Atributte,455,455,19,A2
tests,test_requests.py,Simple Atributte,458,458,15,A2
tests,test_requests.py,Simple Atributte,460,460,8,A2
tests,test_requests.py,Simple Atributte,461,461,20,A2
tests,test_requests.py,Simple Atributte,465,465,26,A2
tests,test_requests.py,Simple Atributte,465,465,45,A2
tests,test_requests.py,Simple Atributte,466,466,26,A2
tests,test_requests.py,Simple Atributte,466,466,49,A2
tests,test_requests.py,Simple Atributte,470,470,17,A2
tests,test_requests.py,Simple Atributte,471,471,30,A2
tests,test_requests.py,Simple Atributte,476,476,15,A2
tests,test_requests.py,Simple Atributte,491,491,15,A2
tests,test_requests.py,Simple Atributte,492,492,26,A2
tests,test_requests.py,Simple Atributte,493,493,15,A2
tests,test_requests.py,Simple Atributte,494,494,26,A2
tests,test_requests.py,Simple Atributte,499,499,14,A2
tests,test_requests.py,Simple Atributte,500,500,8,A2
tests,test_requests.py,Simple Atributte,501,501,14,A2
tests,test_requests.py,Simple Atributte,502,502,15,A2
tests,test_requests.py,Simple Atributte,503,503,40,A2
tests,test_requests.py,Simple Atributte,507,507,14,A2
tests,test_requests.py,Simple Atributte,508,508,22,A2
tests,test_requests.py,Simple Atributte,509,509,8,A2
tests,test_requests.py,Simple Atributte,510,510,8,A2
tests,test_requests.py,Simple Atributte,511,511,8,A2
tests,test_requests.py,Simple Atributte,512,512,18,A2
tests,test_requests.py,Simple Atributte,515,515,14,A2
tests,test_requests.py,Simple Atributte,516,516,15,A2
tests,test_requests.py,Simple Atributte,529,529,12,A2
tests,test_requests.py,Simple Atributte,530,530,29,A2
tests,test_requests.py,Simple Atributte,525,525,5,A2
tests,test_requests.py,Simple Atributte,533,533,12,A2
tests,test_requests.py,Simple Atributte,534,534,15,A2
tests,test_requests.py,Simple Atributte,537,537,12,A2
tests,test_requests.py,Simple Atributte,538,538,15,A2
tests,test_requests.py,Simple Atributte,544,544,12,A2
tests,test_requests.py,Simple Atributte,545,545,15,A2
tests,test_requests.py,Simple Atributte,547,547,12,A2
tests,test_requests.py,Simple Atributte,548,548,15,A2
tests,test_requests.py,Simple Atributte,550,550,12,A2
tests,test_requests.py,Simple Atributte,552,552,12,A2
tests,test_requests.py,Simple Atributte,553,553,15,A2
tests,test_requests.py,Simple Atributte,568,568,12,A2
tests,test_requests.py,Simple Atributte,569,569,12,A2
tests,test_requests.py,Simple Atributte,555,555,5,A2
tests,test_requests.py,Simple Atributte,578,578,12,A2
tests,test_requests.py,Simple Atributte,579,579,12,A2
tests,test_requests.py,Simple Atributte,583,583,5,A2
tests,test_requests.py,Simple Atributte,656,656,18,A2
tests,test_requests.py,Simple Atributte,657,657,8,A2
tests,test_requests.py,Simple Atributte,658,658,15,A2
tests,test_requests.py,Simple Atributte,659,659,23,A2
tests,test_requests.py,Simple Atributte,673,673,18,A2
tests,test_requests.py,Simple Atributte,678,678,14,A2
tests,test_requests.py,Simple Atributte,679,679,15,A2
tests,test_requests.py,Simple Atributte,680,680,8,A2
tests,test_requests.py,Simple Atributte,663,663,5,A2
tests,test_requests.py,Simple Atributte,689,689,19,A2
tests,test_requests.py,Simple Atributte,696,696,12,A2
tests,test_requests.py,Simple Atributte,713,713,12,A2
tests,test_requests.py,Simple Atributte,717,717,12,A2
tests,test_requests.py,Simple Atributte,732,732,12,A2
tests,test_requests.py,Simple Atributte,777,777,12,A2
tests,test_requests.py,Simple Atributte,791,791,8,A2
tests,test_requests.py,Simple Atributte,793,793,16,A2
tests,test_requests.py,Simple Atributte,794,794,15,A2
tests,test_requests.py,Simple Atributte,798,798,15,A2
tests,test_requests.py,Simple Atributte,800,800,16,A2
tests,test_requests.py,Simple Atributte,801,801,15,A2
tests,test_requests.py,Simple Atributte,808,808,15,A2
tests,test_requests.py,Simple Atributte,809,809,46,A2
tests,test_requests.py,Simple Atributte,810,810,42,A2
tests,test_requests.py,Simple Atributte,843,843,16,A2
tests,test_requests.py,Simple Atributte,844,844,15,A2
tests,test_requests.py,Simple Atributte,848,848,8,A2
tests,test_requests.py,Simple Atributte,849,849,16,A2
tests,test_requests.py,Simple Atributte,850,850,15,A2
tests,test_requests.py,Simple Atributte,855,855,8,A2
tests,test_requests.py,Simple Atributte,857,857,16,A2
tests,test_requests.py,Simple Atributte,858,858,15,A2
tests,test_requests.py,Simple Atributte,862,862,15,A2
tests,test_requests.py,Simple Atributte,864,864,16,A2
tests,test_requests.py,Simple Atributte,865,865,15,A2
tests,test_requests.py,Simple Atributte,892,892,21,A2
tests,test_requests.py,Simple Atributte,902,902,12,A2
tests,test_requests.py,Simple Atributte,903,903,19,A2
tests,test_requests.py,Simple Atributte,906,906,12,A2
tests,test_requests.py,Simple Atributte,910,910,12,A2
tests,test_requests.py,Simple Atributte,911,911,19,A2
tests,test_requests.py,Simple Atributte,914,914,12,A2
tests,test_requests.py,Simple Atributte,915,915,8,A2
tests,test_requests.py,Simple Atributte,928,928,8,A2
tests,test_requests.py,Simple Atributte,917,917,5,A2
tests,test_requests.py,Simple Atributte,931,931,8,A2
tests,test_requests.py,Simple Atributte,938,938,8,A2
tests,test_requests.py,Simple Atributte,992,992,12,A2
tests,test_requests.py,Simple Atributte,966,966,5,A2
tests,test_requests.py,Simple Atributte,1000,1000,12,A2
tests,test_requests.py,Simple Atributte,1001,1001,15,A2
tests,test_requests.py,Simple Atributte,1003,1003,5,A2
tests,test_requests.py,Simple Atributte,1047,1047,12,A2
tests,test_requests.py,Simple Atributte,1048,1048,15,A2
tests,test_requests.py,Simple Atributte,1049,1049,15,A2
tests,test_requests.py,Simple Atributte,1052,1052,12,A2
tests,test_requests.py,Simple Atributte,1055,1055,15,A2
tests,test_requests.py,Simple Atributte,1056,1056,15,A2
tests,test_requests.py,Simple Atributte,1066,1066,15,A2
tests,test_requests.py,Simple Atributte,1084,1084,15,A2
tests,test_requests.py,Simple Atributte,1068,1068,5,A2
tests,test_requests.py,Simple Atributte,1097,1097,34,A2
tests,test_requests.py,Simple Atributte,1098,1098,43,A2
tests,test_requests.py,Simple Atributte,1108,1108,15,A2
tests,test_requests.py,Simple Atributte,1111,1111,12,A2
tests,test_requests.py,Simple Atributte,1116,1116,26,A2
tests,test_requests.py,Simple Atributte,1117,1117,15,A2
tests,test_requests.py,Simple Atributte,1119,1119,15,A2
tests,test_requests.py,Simple Atributte,1120,1120,15,A2
tests,test_requests.py,Simple Atributte,1123,1123,12,A2
tests,test_requests.py,Simple Atributte,1124,1124,14,A2
tests,test_requests.py,Simple Atributte,1139,1139,15,A2
tests,test_requests.py,Simple Atributte,1140,1140,42,A2
tests,test_requests.py,Simple Atributte,1147,1147,12,A2
tests,test_requests.py,Simple Atributte,1148,1148,12,A2
tests,test_requests.py,Simple Atributte,1149,1149,15,A2
tests,test_requests.py,Simple Atributte,1150,1150,8,A2
tests,test_requests.py,Simple Atributte,1156,1156,12,A2
tests,test_requests.py,Simple Atributte,1157,1157,8,A2
tests,test_requests.py,Simple Atributte,1158,1158,12,A2
tests,test_requests.py,Simple Atributte,1159,1159,15,A2
tests,test_requests.py,Simple Atributte,1171,1171,12,A2
tests,test_requests.py,Simple Atributte,1172,1172,8,A2
tests,test_requests.py,Simple Atributte,1173,1173,12,A2
tests,test_requests.py,Simple Atributte,1174,1174,15,A2
tests,test_requests.py,Simple Atributte,1179,1179,12,A2
tests,test_requests.py,Simple Atributte,1182,1182,14,A2
tests,test_requests.py,Simple Atributte,1183,1183,15,A2
tests,test_requests.py,Simple Atributte,1185,1185,12,A2
tests,test_requests.py,Simple Atributte,1187,1187,15,A2
tests,test_requests.py,Simple Atributte,1192,1192,24,A2
tests,test_requests.py,Simple Atributte,1197,1197,14,A2
tests,test_requests.py,Simple Atributte,1198,1198,19,A2
tests,test_requests.py,Simple Atributte,1200,1200,12,A2
tests,test_requests.py,Simple Atributte,1203,1203,15,A2
tests,test_requests.py,Simple Atributte,1204,1204,15,A2
tests,test_requests.py,Simple Atributte,1209,1209,14,A2
tests,test_requests.py,Simple Atributte,1210,1210,12,A2
tests,test_requests.py,Simple Atributte,1211,1211,15,A2
tests,test_requests.py,Simple Atributte,1212,1212,15,A2
tests,test_requests.py,Simple Atributte,1215,1215,12,A2
tests,test_requests.py,Simple Atributte,1216,1216,15,A2
tests,test_requests.py,Simple Atributte,1225,1225,12,A2
tests,test_requests.py,Simple Atributte,1257,1257,14,A2
tests,test_requests.py,Simple Atributte,1258,1258,8,A2
tests,test_requests.py,Simple Atributte,1264,1264,15,A2
tests,test_requests.py,Simple Atributte,1265,1265,15,A2
tests,test_requests.py,Simple Atributte,1275,1275,14,A2
tests,test_requests.py,Simple Atributte,1276,1276,8,A2
tests,test_requests.py,Simple Atributte,1277,1277,8,A2
tests,test_requests.py,Simple Atributte,1295,1295,14,A2
tests,test_requests.py,Simple Atributte,1296,1296,8,A2
tests,test_requests.py,Simple Atributte,1297,1297,8,A2
tests,test_requests.py,Simple Atributte,1314,1314,14,A2
tests,test_requests.py,Simple Atributte,1315,1315,8,A2
tests,test_requests.py,Simple Atributte,1316,1316,8,A2
tests,test_requests.py,Simple Atributte,1318,1318,15,A2
tests,test_requests.py,Simple Atributte,1330,1330,14,A2
tests,test_requests.py,Simple Atributte,1331,1331,8,A2
tests,test_requests.py,Simple Atributte,1332,1332,8,A2
tests,test_requests.py,Simple Atributte,1334,1334,17,A2
tests,test_requests.py,Simple Atributte,1346,1346,14,A2
tests,test_requests.py,Simple Atributte,1347,1347,8,A2
tests,test_requests.py,Simple Atributte,1348,1348,8,A2
tests,test_requests.py,Simple Atributte,1350,1350,16,A2
tests,test_requests.py,Simple Atributte,1361,1361,14,A2
tests,test_requests.py,Simple Atributte,1362,1362,8,A2
tests,test_requests.py,Simple Atributte,1363,1363,8,A2
tests,test_requests.py,Simple Atributte,1365,1365,16,A2
tests,test_requests.py,Simple Atributte,1373,1373,17,A2
tests,test_requests.py,Simple Atributte,1381,1381,14,A2
tests,test_requests.py,Simple Atributte,1382,1382,8,A2
tests,test_requests.py,Simple Atributte,1383,1383,8,A2
tests,test_requests.py,Simple Atributte,1391,1391,14,A2
tests,test_requests.py,Simple Atributte,1392,1392,8,A2
tests,test_requests.py,Simple Atributte,1396,1396,12,A2
tests,test_requests.py,Simple Atributte,1404,1404,12,A2
tests,test_requests.py,Simple Atributte,1405,1405,15,A2
tests,test_requests.py,Simple Atributte,1408,1408,12,A2
tests,test_requests.py,Simple Atributte,1409,1409,13,A2
